Unnamed: 0,location,genre,lat,lng,count,prop,relative
13789,"Birmingham, UK",hiphop rap,52.48624299999999,-1.8904009999999998,10,0.0012779552715654952,2.820151187897132
13791,"Birmingham, UK",hnw,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,3.1300638672337615
13793,"Birmingham, UK",house,52.48624299999999,-1.8904009999999998,194,0.02479233226837061,1.2016349296131599
13795,"Birmingham, UK",idm,52.48624299999999,-1.8904009999999998,25,0.003194888178913738,0.8330816581701453
13797,"Birmingham, UK",improvisation,52.48624299999999,-1.8904009999999998,16,0.0020447284345047924,1.04664033807194
13802,"Birmingham, UK",indie,52.48624299999999,-1.8904009999999998,61,0.00779552715654952,0.7228781808293531
13803,"Birmingham, UK",indie folk,52.48624299999999,-1.8904009999999998,25,0.003194888178913738,1.265837519455837
13805,"Birmingham, UK",indie pop,52.48624299999999,-1.8904009999999998,15,0.0019169329073482426,0.3810110704319217
13808,"Birmingham, UK",indie rock,52.48624299999999,-1.8904009999999998,43,0.00549520766773163,0.6894992792219945
13809,"Birmingham, UK",industrial,52.48624299999999,-1.8904009999999998,28,0.0035782747603833867,0.5115907478160915
13812,"Birmingham, UK",industrial metal,52.48624299999999,-1.8904009999999998,35,0.0044728434504792336,8.416035394110759
13815,"Birmingham, UK",instrumental,52.48624299999999,-1.8904009999999998,79,0.010095846645367413,1.3746341812362315
13823,"Birmingham, UK",jah shaka,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,0.6677598075143256
13826,"Birmingham, UK",jazz,52.48624299999999,-1.8904009999999998,55,0.007028753993610224,0.7079843697092041
13832,"Birmingham, UK",jump up,52.48624299999999,-1.8904009999999998,31,0.003961661341853036,12.371496956706046
13834,"Birmingham, UK",jungle,52.48624299999999,-1.8904009999999998,23,0.0029392971246006393,0.9373140250282098
13839,"Birmingham, UK",krautrock,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,0.7987934331665518
13840,"Birmingham, UK",latin,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,0.4941142412723084
13845,"Birmingham, UK",liquid drum & bass,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,1.5371593677487925
13848,"Birmingham, UK",lo fi,52.48624299999999,-1.8904009999999998,45,0.005750798722044728,0.8823847517554216
13874,"Birmingham, UK",metal,52.48624299999999,-1.8904009999999998,193,0.024664536741214056,1.5225157926120754
13875,"Birmingham, UK",metalcore,52.48624299999999,-1.8904009999999998,20,0.0025559105431309905,2.061086501390318
13877,"Birmingham, UK",microhouse,52.48624299999999,-1.8904009999999998,21,0.00268370607028754,0.8924497239160873
13881,"Birmingham, UK",minimal,52.48624299999999,-1.8904009999999998,45,0.005750798722044728,1.108860550459561
13884,"Birmingham, UK",minimal techno,52.48624299999999,-1.8904009999999998,11,0.0014057507987220448,0.7968104792020279
13896,"Birmingham, UK",multi genre,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,3.561158991937252
13900,"Birmingham, UK",neo soul,52.48624299999999,-1.8904009999999998,20,0.0025559105431309905,2.2231073995185886
13903,"Birmingham, UK",new wave,52.48624299999999,-1.8904009999999998,15,0.0019169329073482426,0.7327522062086909
13908,"Birmingham, UK",noise,52.48624299999999,-1.8904009999999998,15,0.0019169329073482426,0.29471853724917146
13910,"Birmingham, UK",noise rock,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,0.6342163764685628
13911,"Birmingham, UK",noisecore,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,2.701545483898326
13912,"Birmingham, UK",noisegrind,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,4.22431712509032
13936,"Birmingham, UK",piano,52.48624299999999,-1.8904009999999998,12,0.0015335463258785945,0.8274794173769403
13938,"Birmingham, UK",poetry,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,2.0377458754328357
13943,"Birmingham, UK",pop,52.48624299999999,-1.8904009999999998,83,0.01060702875399361,0.8277169247343059
13946,"Birmingham, UK",pop rock,52.48624299999999,-1.8904009999999998,17,0.0021725239616613413,1.5083750946176075
13952,"Birmingham, UK",post metal,52.48624299999999,-1.8904009999999998,21,0.00268370607028754,2.5820868448918346
13953,"Birmingham, UK",post punk,52.48624299999999,-1.8904009999999998,88,0.011246006389776358,2.15680517166423
13965,"Birmingham, UK",progressive,52.48624299999999,-1.8904009999999998,11,0.0014057507987220448,0.5833934867602709
13967,"Birmingham, UK",progressive rock,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,0.6465338085074066
13973,"Birmingham, UK",psychedelic,52.48624299999999,-1.8904009999999998,19,0.002428115015974441,0.3037045582844441
13976,"Birmingham, UK",psychedelic rock,52.48624299999999,-1.8904009999999998,22,0.002811501597444089,1.3182343543957151
13978,"Birmingham, UK",punk,52.48624299999999,-1.8904009999999998,84,0.01073482428115016,0.7034560756771576
13982,"Birmingham, UK",punk rock,52.48624299999999,-1.8904009999999998,26,0.003322683706070288,0.9691577791691296
13984,"Birmingham, UK",r & b,52.48624299999999,-1.8904009999999998,54,0.006900958466453674,1.87075719289083
13985,"Birmingham, UK",r & b/soul,52.48624299999999,-1.8904009999999998,21,0.00268370607028754,1.0827840228593897
13987,"Birmingham, UK",rap & hip hop,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,1.9909783304480664
13989,"Birmingham, UK",rap/hip hop,52.48624299999999,-1.8904009999999998,188,0.024025559105431308,1.3206822320320464
13994,"Birmingham, UK",reggae,52.48624299999999,-1.8904009999999998,59,0.007539936102236422,2.2349063284575745
13997,"Birmingham, UK",remix,52.48624299999999,-1.8904009999999998,17,0.0021725239616613413,1.2031462249988087
14003,"Birmingham, UK",rock,52.48624299999999,-1.8904009999999998,111,0.014185303514376997,0.5595816452545358
14004,"Birmingham, UK",rock & roll,52.48624299999999,-1.8904009999999998,14,0.0017891373801916933,0.5824502678022483
14009,"Birmingham, UK",rominimal,52.48624299999999,-1.8904009999999998,16,0.0020447284345047924,0.8178913599922684
14010,"Birmingham, UK",roots,52.48624299999999,-1.8904009999999998,40,0.005111821086261981,2.2511762953295777
14021,"Birmingham, UK",shoegaze,52.48624299999999,-1.8904009999999998,10,0.0012779552715654952,0.3737016143282113
14024,"Birmingham, UK",singer songwriter,52.48624299999999,-1.8904009999999998,59,0.007539936102236422,1.4025873264284654
14025,"Birmingham, UK",ska,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,1.0361656562865589
14030,"Birmingham, UK",sludge,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,0.7406000786841039
14039,"Birmingham, UK",soul,52.48624299999999,-1.8904009999999998,28,0.0035782747603833867,0.5213270330294888
14040,"Birmingham, UK",soulection,52.48624299999999,-1.8904009999999998,17,0.0021725239616613413,3.632830899131056
14041,"Birmingham, UK",soulful,52.48624299999999,-1.8904009999999998,11,0.0014057507987220448,1.8156456646010843
14044,"Birmingham, UK",soundscape,52.48624299999999,-1.8904009999999998,14,0.0017891373801916933,0.9094017118154456
14046,"Birmingham, UK",soundtrack,52.48624299999999,-1.8904009999999998,37,0.004728434504792332,0.937924410885442
14050,"Birmingham, UK",spiritual,52.48624299999999,-1.8904009999999998,15,0.0019169329073482426,1.8988872206712744
14052,"Birmingham, UK",spoken word,52.48624299999999,-1.8904009999999998,19,0.002428115015974441,1.3623669088079478
14055,"Birmingham, UK",steppas,52.48624299999999,-1.8904009999999998,8,0.0010223642172523962,1.4723339869831915
14056,"Birmingham, UK",steppers,52.48624299999999,-1.8904009999999998,15,0.0019169329073482426,1.28372421901862
14060,"Birmingham, UK",stoner rock,52.48624299999999,-1.8904009999999998,10,0.0012779552715654952,0.8013131949187504
14072,"Birmingham, UK",synth,52.48624299999999,-1.8904009999999998,12,0.0015335463258785945,0.6017178905911117
14074,"Birmingham, UK",synthpop,52.48624299999999,-1.8904009999999998,19,0.002428115015974441,0.5791728098186688
14075,"Birmingham, UK",synthwave,52.48624299999999,-1.8904009999999998,11,0.0014057507987220448,0.3153901034550633
14077,"Birmingham, UK",tech house,52.48624299999999,-1.8904009999999998,62,0.007923322683706071,2.312485074995294
14080,"Birmingham, UK",techno,52.48624299999999,-1.8904009999999998,237,0.030287539936102236,1.1224180931624703
14092,"Birmingham, UK",trap,52.48624299999999,-1.8904009999999998,11,0.0014057507987220448,0.4961706692063148
14105,"Birmingham, UK",uk bass,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,1.474212739465442
14106,"Birmingham, UK",uk dub,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,1.990798009497215
14107,"Birmingham, UK",uk funky,52.48624299999999,-1.8904009999999998,14,0.0017891373801916933,1.8312997450608772
14108,"Birmingham, UK",uk garage,52.48624299999999,-1.8904009999999998,29,0.003706070287539936,3.5605191021322096
14116,"Birmingham, UK",uk techno,52.48624299999999,-1.8904009999999998,12,0.0015335463258785945,2.1310345137252984
14119,"Birmingham, UK",underground,52.48624299999999,-1.8904009999999998,9,0.0011501597444089455,0.6045393334880755
14120,"Birmingham, UK",underground hip hop,52.48624299999999,-1.8904009999999998,26,0.003322683706070288,1.5201131904941254
14124,"Birmingham, UK",urban,52.48624299999999,-1.8904009999999998,13,0.0016613418530351438,5.034890774580991
14127,"Birmingham, UK",vibes,52.48624299999999,-1.8904009999999998,11,0.0014057507987220448,2.864401200632087
14138,"Birmingham, UK",world,52.48624299999999,-1.8904009999999998,49,0.006261980830670927,0.8587339867080628
14143,"Bloomington, IN, USA",acoustic,39.165325,-86.52638569999998,7,0.0030185424752048303,0.5377543395855373
14147,"Bloomington, IN, USA",alt country,39.165325,-86.52638569999998,6,0.00258732212160414,1.451003123582083
14149,"Bloomington, IN, USA",alternative,39.165325,-86.52638569999998,83,0.03579128934885726,1.5061484679827506
14151,"Bloomington, IN, USA",alternative rock,39.165325,-86.52638569999998,4,0.0017248814144027599,0.5125241258589105
14152,"Bloomington, IN, USA",ambient,39.165325,-86.52638569999998,82,0.035360068995256566,1.5306450941924328
14157,"Bloomington, IN, USA",americana,39.165325,-86.52638569999998,27,0.01164294954721863,3.4323137243710398
14158,"Bloomington, IN, USA",analog,39.165325,-86.52638569999998,8,0.0034497628288055198,4.191280498706316
14161,"Bloomington, IN, USA",avant garde,39.165325,-86.52638569999998,3,0.00129366106080207,0.49628502166065797
14167,"Bloomington, IN, USA",black metal,39.165325,-86.52638569999998,10,0.004312203536006899,0.989978216191224
14169,"Bloomington, IN, USA",blues,39.165325,-86.52638569999998,7,0.0030185424752048303,0.9203096221345072
14170,"Bloomington, IN, USA",blues rock,39.165325,-86.52638569999998,5,0.0021561017680034496,2.53418889277698
14176,"Bloomington, IN, USA",buddhism,39.165325,-86.52638569999998,27,0.01164294954721863,16.195810570246568
14182,"Bloomington, IN, USA",chillwave,39.165325,-86.52638569999998,46,0.019836136265631736,13.495319013159465
14184,"Bloomington, IN, USA",christian,39.165325,-86.52638569999998,11,0.004743423889607589,3.0394480254022795
14185,"Bloomington, IN, USA",christmas,39.165325,-86.52638569999998,3,0.00129366106080207,2.6032846270126107
14186,"Bloomington, IN, USA",cinematic,39.165325,-86.52638569999998,12,0.00517464424320828,3.2027810169189035
14188,"Bloomington, IN, USA",classical,39.165325,-86.52638569999998,3,0.00129366106080207,0.5278230669423343
14196,"Bloomington, IN, USA",contemporary r & b,39.165325,-86.52638569999998,22,0.009486847779215178,19.66518613766554
14198,"Bloomington, IN, USA",country,39.165325,-86.52638569999998,17,0.007330746011211729,3.1723602854284065
14207,"Bloomington, IN, USA",darkwave,39.165325,-86.52638569999998,6,0.00258732212160414,1.0176195395481016
14210,"Bloomington, IN, USA",deathrock,39.165325,-86.52638569999998,3,0.00129366106080207,2.1695583563233583
14212,"Bloomington, IN, USA",deep listening,39.165325,-86.52638569999998,9,0.0038809831824062092,15.200950847398842
14215,"Bloomington, IN, USA",devotional,39.165325,-86.52638569999998,12,0.00517464424320828,2.668703882042606
14218,"Bloomington, IN, USA",diy,39.165325,-86.52638569999998,3,0.00129366106080207,0.8421268342908181
14220,"Bloomington, IN, USA",doom metal,39.165325,-86.52638569999998,11,0.004743423889607589,2.2779785667674886
14221,"Bloomington, IN, USA",downtempo,39.165325,-86.52638569999998,3,0.00129366106080207,0.2370763225956512
14223,"Bloomington, IN, USA",dream pop,39.165325,-86.52638569999998,6,0.00258732212160414,0.8368241590936344
14224,"Bloomington, IN, USA",drone,39.165325,-86.52638569999998,18,0.0077619663648124185,1.3490135144076112
14225,"Bloomington, IN, USA",drone metal,39.165325,-86.52638569999998,3,0.00129366106080207,5.246671579025659
14228,"Bloomington, IN, USA",dubstep,39.165325,-86.52638569999998,27,0.01164294954721863,2.974418836687101
14229,"Bloomington, IN, USA",dungeons & dragons,39.165325,-86.52638569999998,4,0.0017248814144027599,0.7393228580210545
14232,"Bloomington, IN, USA",electro,39.165325,-86.52638569999998,3,0.00129366106080207,0.1367081909634674
14234,"Bloomington, IN, USA",electronic,39.165325,-86.52638569999998,96,0.04139715394566624,0.4865959419966743
14236,"Bloomington, IN, USA",electronica,39.165325,-86.52638569999998,10,0.004312203536006899,0.5297695575268629
14237,"Bloomington, IN, USA",emo,39.165325,-86.52638569999998,7,0.0030185424752048303,1.4117650609507628
14243,"Bloomington, IN, USA",experimental,39.165325,-86.52638569999998,54,0.02328589909443726,0.7884202542424424
14245,"Bloomington, IN, USA",experimental folk,39.165325,-86.52638569999998,12,0.00517464424320828,7.532364988264594
14255,"Bloomington, IN, USA",folk,39.165325,-86.52638569999998,43,0.018542475204829663,1.727667894898136
14257,"Bloomington, IN, USA",folk punk,39.165325,-86.52638569999998,4,0.0017248814144027599,1.8203183634380675
14258,"Bloomington, IN, USA",folk rock,39.165325,-86.52638569999998,11,0.004743423889607589,2.2332304733321213
14265,"Bloomington, IN, USA",fusion,39.165325,-86.52638569999998,5,0.0021561017680034496,1.7521026253958565
14268,"Bloomington, IN, USA",garage,39.165325,-86.52638569999998,15,0.00646830530401035,2.0514249513292597
14269,"Bloomington, IN, USA",garage punk,39.165325,-86.52638569999998,3,0.00129366106080207,1.2447099702031308
14270,"Bloomington, IN, USA",garage rock,39.165325,-86.52638569999998,15,0.00646830530401035,3.2219177971636697
14273,"Bloomington, IN, USA",glam,39.165325,-86.52638569999998,6,0.00258732212160414,5.248500222254449
14274,"Bloomington, IN, USA",goth,39.165325,-86.52638569999998,10,0.004312203536006899,2.52359944532067
14279,"Bloomington, IN, USA",guitar,39.165325,-86.52638569999998,7,0.0030185424752048303,1.840507863009601
14280,"Bloomington, IN, USA",guitar pop,39.165325,-86.52638569999998,10,0.004312203536006899,10.330053904189366
14282,"Bloomington, IN, USA",halftime,39.165325,-86.52638569999998,27,0.01164294954721863,12.860464111448705
14285,"Bloomington, IN, USA",hardcore,39.165325,-86.52638569999998,26,0.011211729193617941,1.7048137641503804
14288,"Bloomington, IN, USA",harsh noise wall,39.165325,-86.52638569999998,4,0.0017248814144027599,5.333315948033778
14290,"Bloomington, IN, USA",heavy metal,39.165325,-86.52638569999998,20,0.008624407072013798,3.7661341804909263
14295,"Bloomington, IN, USA",house,39.165325,-86.52638569999998,47,0.020267356619232433,0.9823183789637376
14297,"Bloomington, IN, USA",hypnagogic,39.165325,-86.52638569999998,3,0.00129366106080207,5.042143139277418
14298,"Bloomington, IN, USA",idm,39.165325,-86.52638569999998,6,0.00258732212160414,0.6746560388286043
14299,"Bloomington, IN, USA",improv,39.165325,-86.52638569999998,3,0.00129366106080207,1.5699618352844245
14300,"Bloomington, IN, USA",improvisation,39.165325,-86.52638569999998,7,0.0030185424752048303,1.5451090049021807
14302,"Bloomington, IN, USA",indie,39.165325,-86.52638569999998,21,0.009055627425614488,0.8397271086659982
14303,"Bloomington, IN, USA",indie folk,39.165325,-86.52638569999998,5,0.0021561017680034496,0.8542629227892989
14304,"Bloomington, IN, USA",indie pop,39.165325,-86.52638569999998,8,0.0034497628288055198,0.6856775336794106
14305,"Bloomington, IN, USA",indie rock,39.165325,-86.52638569999998,25,0.01078050884001725,1.3526609955955622
14306,"Bloomington, IN, USA",industrial,39.165325,-86.52638569999998,23,0.009918068132815868,1.417999520085644
14308,"Bloomington, IN, USA",instrumental,39.165325,-86.52638569999998,17,0.007330746011211729,0.9981425426659776
14309,"Bloomington, IN, USA",instrumental guitar,39.165325,-86.52638569999998,10,0.004312203536006899,13.368151440786235
14312,"Bloomington, IN, USA",instrumental rock,39.165325,-86.52638569999998,10,0.004312203536006899,7.928105619114644
14316,"Bloomington, IN, USA",jam,39.165325,-86.52638569999998,8,0.0034497628288055198,5.096273611631973
14318,"Bloomington, IN, USA",jazz,39.165325,-86.52638569999998,10,0.004312203536006899,0.4343547526735285
14319,"Bloomington, IN, USA",jazz fusion,39.165325,-86.52638569999998,6,0.00258732212160414,3.4179364032689636
14320,"Bloomington, IN, USA",jazz rock,39.165325,-86.52638569999998,4,0.0017248814144027599,4.550275859126931
14326,"Bloomington, IN, USA",leftfield,39.165325,-86.52638569999998,27,0.01164294954721863,8.920939766886665
14327,"Bloomington, IN, USA",live,39.165325,-86.52638569999998,3,0.00129366106080207,1.940698157210524
14328,"Bloomington, IN, USA",lo fi,39.165325,-86.52638569999998,12,0.00517464424320828,0.7939813922651919
14329,"Bloomington, IN, USA",lo fi house,39.165325,-86.52638569999998,46,0.019836136265631736,23.14733895353575
14341,"Bloomington, IN, USA",melodic,39.165325,-86.52638569999998,3,0.00129366106080207,1.2852288540008237
14343,"Bloomington, IN, USA",metal,39.165325,-86.52638569999998,36,0.01552393272962484,0.9582759648920086
14345,"Bloomington, IN, USA",midwest,39.165325,-86.52638569999998,3,0.00129366106080207,1.8646680001477147
14346,"Bloomington, IN, USA",midwest emo,39.165325,-86.52638569999998,3,0.00129366106080207,4.0670185499166545
14348,"Bloomington, IN, USA",modern,39.165325,-86.52638569999998,3,0.00129366106080207,3.0172115914553714
14354,"Bloomington, IN, USA",neo classical,39.165325,-86.52638569999998,5,0.0021561017680034496,2.047694071684957
14355,"Bloomington, IN, USA",neo soul,39.165325,-86.52638569999998,22,0.009486847779215178,8.251572635341201
14357,"Bloomington, IN, USA",new age,39.165325,-86.52638569999998,5,0.0021561017680034496,1.0357654697062801
14359,"Bloomington, IN, USA",new wave,39.165325,-86.52638569999998,7,0.0030185424752048303,1.1538451083823786
14363,"Bloomington, IN, USA",noise,39.165325,-86.52638569999998,6,0.00258732212160414,0.3977874176756821
14371,"Bloomington, IN, USA",nwobhm,39.165325,-86.52638569999998,15,0.00646830530401035,11.852545286779591
14372,"Bloomington, IN, USA",nwothm,39.165325,-86.52638569999998,14,0.0060370849504096605,12.163850760172934
14375,"Bloomington, IN, USA",orchestral,39.165325,-86.52638569999998,3,0.00129366106080207,0.8446230159830392
14376,"Bloomington, IN, USA",orchestral pop,39.165325,-86.52638569999998,4,0.0017248814144027599,4.700458550633853
14382,"Bloomington, IN, USA",outsider,39.165325,-86.52638569999998,11,0.004743423889607589,11.137442521033757
14388,"Bloomington, IN, USA",piano,39.165325,-86.52638569999998,7,0.0030185424752048303,1.6287618616796715
14389,"Bloomington, IN, USA",plunderphonics,39.165325,-86.52638569999998,3,0.00129366106080207,2.2542613245344167
14392,"Bloomington, IN, USA",pop,39.165325,-86.52638569999998,55,0.02371711944803795,1.850759682884329
14393,"Bloomington, IN, USA",pop punk,39.165325,-86.52638569999998,8,0.0034497628288055198,1.649677844280395
14398,"Bloomington, IN, USA",post punk,39.165325,-86.52638569999998,17,0.007330746011211729,1.4059204984546343
14400,"Bloomington, IN, USA",power metal,39.165325,-86.52638569999998,7,0.0030185424752048303,3.9269774424416326
14401,"Bloomington, IN, USA",power pop,39.165325,-86.52638569999998,11,0.004743423889607589,2.7124377826249724
14409,"Bloomington, IN, USA",psych,39.165325,-86.52638569999998,5,0.0021561017680034496,1.3095533628852842
14411,"Bloomington, IN, USA",psychedelic,39.165325,-86.52638569999998,6,0.00258732212160414,0.3236179163308743
14414,"Bloomington, IN, USA",punk,39.165325,-86.52638569999998,78,0.03363518758085381,2.2041233690093898
14415,"Bloomington, IN, USA",punk rock,39.165325,-86.52638569999998,10,0.004312203536006899,1.2577801476097852
14419,"Bloomington, IN, USA",r & b/soul,39.165325,-86.52638569999998,23,0.009918068132815868,4.001602795008493
14421,"Bloomington, IN, USA",rap/hip hop,39.165325,-86.52638569999998,8,0.0034497628288055198,0.18963306754838866
14428,"Bloomington, IN, USA",ritual,39.165325,-86.52638569999998,11,0.004743423889607589,6.664955629803369
14429,"Bloomington, IN, USA",rock,39.165325,-86.52638569999998,105,0.04527813712807245,1.7861312902123
14430,"Bloomington, IN, USA",rock & roll,39.165325,-86.52638569999998,22,0.009486847779215178,3.0884252326174164
14431,"Bloomington, IN, USA",rockabilly,39.165325,-86.52638569999998,3,0.00129366106080207,2.4429492510198845
14440,"Bloomington, IN, USA",screamo,39.165325,-86.52638569999998,3,0.00129366106080207,1.7504210691045854
14442,"Bloomington, IN, USA",shoegaze,39.165325,-86.52638569999998,16,0.0068995256576110395,2.0175697332424347
14445,"Bloomington, IN, USA",singer songwriter,39.165325,-86.52638569999998,16,0.0068995256576110395,1.2834574609807257
14452,"Bloomington, IN, USA",soul,39.165325,-86.52638569999998,5,0.0021561017680034496,0.3141273973892495
14454,"Bloomington, IN, USA",sound collage,39.165325,-86.52638569999998,3,0.00129366106080207,2.844227822525723
14455,"Bloomington, IN, USA",soundscape,39.165325,-86.52638569999998,11,0.004743423889607589,2.4110377731939407
14457,"Bloomington, IN, USA",space,39.165325,-86.52638569999998,3,0.00129366106080207,0.9381155246656696
14459,"Bloomington, IN, USA",speed metal,39.165325,-86.52638569999998,14,0.0060370849504096605,7.8117906345000065
14460,"Bloomington, IN, USA",spoken word,39.165325,-86.52638569999998,32,0.013799051315222079,7.742372482819502
14462,"Bloomington, IN, USA",stoner metal,39.165325,-86.52638569999998,6,0.00258732212160414,2.931147689587746
14465,"Bloomington, IN, USA",strings,39.165325,-86.52638569999998,3,0.00129366106080207,3.9704544721057653
14466,"Bloomington, IN, USA",surf,39.165325,-86.52638569999998,3,0.00129366106080207,1.2559728215457089
14467,"Bloomington, IN, USA",surf rock,39.165325,-86.52638569999998,3,0.00129366106080207,2.021744366623145
14472,"Bloomington, IN, USA",synthesizer,39.165325,-86.52638569999998,3,0.00129366106080207,1.2424983921331978
14473,"Bloomington, IN, USA",synthpop,39.165325,-86.52638569999998,51,0.02199223803363519,5.245759040384587
14474,"Bloomington, IN, USA",synthwave,39.165325,-86.52638569999998,52,0.022423458387235883,5.030860993996836
14481,"Bloomington, IN, USA",thrash,39.165325,-86.52638569999998,3,0.00129366106080207,1.2218033187616133
14482,"Bloomington, IN, USA",thrash metal,39.165325,-86.52638569999998,7,0.0030185424752048303,1.7131769524022793
14485,"Bloomington, IN, USA",traditional heavy metal,39.165325,-86.52638569999998,16,0.0068995256576110395,17.409914454778725
14486,"Bloomington, IN, USA",traditional metal,39.165325,-86.52638569999998,5,0.0021561017680034496,5.8148167810741285
14487,"Bloomington, IN, USA",trap,39.165325,-86.52638569999998,28,0.012074169900819321,4.261672100948823
14493,"Bloomington, IN, USA",vaporwave,39.165325,-86.52638569999998,4,0.0017248814144027599,0.6569484066486453
14498,"Bloomington, IN, USA",warm drone,39.165325,-86.52638569999998,8,0.0034497628288055198,4.820789251015654
14501,"Bloomington, IN, USA",world,39.165325,-86.52638569999998,3,0.00129366106080207,0.17740564052038418
14502,"Bloomington, IN, USA",worship,39.165325,-86.52638569999998,4,0.0017248814144027599,1.3805571025524108
14503,"Bloomington, IN, USA",zen,39.165325,-86.52638569999998,27,0.01164294954721863,24.701686952429977
14508,"Bogota, Colombia",acoustic,4.7109885999999985,-74.072092,5,0.001643115346697338,0.2927215420634855
14511,"Bogota, Colombia",africa,4.7109885999999985,-74.072092,4,0.0013144922773578706,3.038487911783512
14513,"Bogota, Colombia",afro,4.7109885999999985,-74.072092,10,0.003286230693394676,3.0627502350894282
14514,"Bogota, Colombia",afro caribbean,4.7109885999999985,-74.072092,25,0.00821557673348669,12.793536390908587
14515,"Bogota, Colombia",afro house,4.7109885999999985,-74.072092,22,0.007229707525468287,4.651543828276487
14516,"Bogota, Colombia",afro latin,4.7109885999999985,-74.072092,25,0.00821557673348669,11.720786939891052
14517,"Bogota, Colombia",afrobeat,4.7109885999999985,-74.072092,112,0.03680578376602037,25.85286107732462
14519,"Bogota, Colombia",alternative,4.7109885999999985,-74.072092,68,0.0223463687150838,0.9403670450971257
14523,"Bogota, Colombia",ambient,4.7109885999999985,-74.072092,8,0.0026289845547157412,0.11380187951338945
14524,"Bogota, Colombia",ambient electronic,4.7109885999999985,-74.072092,4,0.0013144922773578706,0.7826190754673844
14527,"Bogota, Colombia",avant garde,4.7109885999999985,-74.072092,4,0.0013144922773578706,0.5042764663078392
14531,"Bogota, Colombia",bass,4.7109885999999985,-74.072092,4,0.0013144922773578706,0.23246661770319985
14533,"Bogota, Colombia",black metal,4.7109885999999985,-74.072092,8,0.0026289845547157412,0.6035516223062634
14539,"Bogota, Colombia",breakbeat,4.7109885999999985,-74.072092,10,0.003286230693394676,1.08632347875781
14544,"Bogota, Colombia",caribbean,4.7109885999999985,-74.072092,8,0.0026289845547157412,11.916662827513525
14545,"Bogota, Colombia",champeta,4.7109885999999985,-74.072092,32,0.010515938218862965,8.286640475307598
14546,"Bogota, Colombia",chicha,4.7109885999999985,-74.072092,8,0.0026289845547157412,9.751243441434513
14552,"Bogota, Colombia",club,4.7109885999999985,-74.072092,7,0.002300361485376273,1.3649171498409458
14553,"Bogota, Colombia",coldwave,4.7109885999999985,-74.072092,8,0.0026289845547157412,2.001872192860485
14562,"Bogota, Colombia",cumbia,4.7109885999999985,-74.072092,166,0.054551429510351634,27.065456862742554
14563,"Bogota, Colombia",cumbia digital,4.7109885999999985,-74.072092,20,0.006572461386789352,2.520642395595124
14566,"Bogota, Colombia",dance,4.7109885999999985,-74.072092,9,0.002957607624055209,0.6117810457009208
14571,"Bogota, Colombia",dark techno,4.7109885999999985,-74.072092,12,0.003943476832073612,3.5884485428606236
14572,"Bogota, Colombia",darkwave,4.7109885999999985,-74.072092,20,0.006572461386789352,2.5850144727922526
14573,"Bogota, Colombia",death metal,4.7109885999999985,-74.072092,11,0.0036148537627341435,0.8236053226180987
14575,"Bogota, Colombia",deep house,4.7109885999999985,-74.072092,72,0.02366086099244167,2.7245224983378
14576,"Bogota, Colombia",deep tech,4.7109885999999985,-74.072092,23,0.0075583305948077545,7.7885214371697415
14579,"Bogota, Colombia",disco,4.7109885999999985,-74.072092,13,0.004272099901413079,0.7447813322651702
14584,"Bogota, Colombia",downtempo,4.7109885999999985,-74.072092,11,0.0036148537627341435,0.6624580910387191
14587,"Bogota, Colombia",drum & bass,4.7109885999999985,-74.072092,11,0.0036148537627341435,0.6682784484898344
14588,"Bogota, Colombia",drums,4.7109885999999985,-74.072092,6,0.001971738416036806,2.810399954856918
14589,"Bogota, Colombia",dub,4.7109885999999985,-74.072092,79,0.025961222477817944,4.5844868111329715
14591,"Bogota, Colombia",ebm,4.7109885999999985,-74.072092,36,0.011830430496220836,3.726097613082248
14593,"Bogota, Colombia",edm,4.7109885999999985,-74.072092,7,0.002300361485376273,1.3714119338002508
14594,"Bogota, Colombia",electro,4.7109885999999985,-74.072092,81,0.02661846861649688,2.8129181599722584
14596,"Bogota, Colombia",electronic,4.7109885999999985,-74.072092,258,0.08478475188958265,0.9965882260122076
14597,"Bogota, Colombia",electronica,4.7109885999999985,-74.072092,10,0.003286230693394676,0.4037251409480102
14600,"Bogota, Colombia",experimental,4.7109885999999985,-74.072092,107,0.035162668419323036,1.190547114482175
14601,"Bogota, Colombia",experimental electronic,4.7109885999999985,-74.072092,6,0.001971738416036806,0.6221013603391203
